transaction_id,sender_vpa,receiver_vpa,amount,currency,transaction_type,timestamp,device_id,is_rooted,is_emulator,latitude,longitude,ip_address,org_id,is_fraud,fraud_type
TXN_20260612_003629,user_97@upi,user_450@upi,358.68,INR,P2P,2026-06-12T23:30:44.818158Z,d_fe6a1708cafa,0,0,13.01443747500474,77.68513940380193,72.113.161.87,hdfc_bank,0,LEGITIMATE
TXN_20260613_003630,user_147@upi,user_420@upi,439.03,INR,P2P,2026-06-13T00:25:49.928158Z,d_1fa1a41090db,0,0,13.095404815126274,77.61522269383306,79.240.76.244,paytm_psp,0,LEGITIMATE
TXN_20260612_003631,user_277@upi,user_161@upi,2926.02,INR,P2P,2026-06-12T22:21:12.788158Z,d_28d6fae4b69d,0,0,12.927392694868912,77.50327399195727,91.164.217.112,paytm_psp,0,LEGITIMATE
TXN_20260612_003632,user_395@upi,user_220@upi,1146.26,INR,P2P,2026-06-12T22:09:43.368158Z,d_4a74ad9a8198,0,0,12.79651497363914,77.60545801446506,50.3.99.23,hdfc_bank,0,LEGITIMATE
TXN_20260613_003633,user_410@upi,user_188@upi,351.15,INR,P2P,2026-06-13T00:25:21.758158Z,d_ace1a8337722,0,0,12.832639099395415,77.36902966058967,171.166.203.182,paytm_psp,0,LEGITIMATE
TXN_20260612_003634,user_258@upi,user_332@upi,3006.55,INR,P2P,2026-06-12T21:49:45.088158Z,d_fb0a6a894755,0,0,12.921308707186057,77.39521794212914,189.168.243.137,paytm_psp,0,LEGITIMATE
TXN_20260612_003635,user_241@upi,user_35@upi,3172.7,INR,P2P,2026-06-12T22:52:09.278158Z,d_db99a6ad330c,0,0,13.116195395651332,77.68403418144453,99.180.15.47,paytm_psp,0,LEGITIMATE
TXN_20260612_003636,user_142@upi,user_438@upi,221.06,INR,P2P,2026-06-12T22:13:23.408158Z,d_ff1e6a9f447f,0,0,12.847109294604456,77.4766016660988,113.188.95.56,hdfc_bank,0,LEGITIMATE
TXN_20260612_003637,user_48@upi,user_395@upi,122.29,INR,P2P,2026-06-12T22:07:56.608158Z,d_ef6d04380934,0,0,12.98873302448936,77.67563015322052,124.70.255.151,paytm_psp,0,LEGITIMATE
TXN_20260612_003638,user_101@upi,user_103@upi,524.03,INR,P2P,2026-06-12T22:45:32.608158Z,d_3b376ff79c88,0,0,12.935000050826407,77.63713168923462,155.236.209.28,paytm_psp,0,LEGITIMATE
TXN_20260612_003639,user_287@upi,user_52@upi,163.24,INR,P2P,2026-06-12T22:09:10.268158Z,d_d43b3286c0d8,0,0,12.918106409930672,77.60425830055505,68.37.18.76,hdfc_bank,0,LEGITIMATE
TXN_20260612_003640,user_254@upi,user_323@upi,46.74,INR,P2P,2026-06-12T23:10:27.128158Z,d_9771a490daea,0,0,12.969913540947534,77.40505760416177,94.39.178.104,paytm_psp,0,LEGITIMATE
TXN_20260612_003641,user_385@upi,user_270@upi,30.28,INR,P2P,2026-06-12T22:30:25.538158Z,d_d8e67bd50422,0,0,13.063703208071027,77.4658305332425,61.24.255.108,paytm_psp,0,LEGITIMATE
TXN_20260612_003642,user_158@upi,user_162@upi,184.18,INR,P2P,2026-06-12T23:09:17.228158Z,d_0fb8036a4044,0,0,12.844146115717153,77.67964258153103,77.31.138.165,paytm_psp,0,LEGITIMATE
TXN_20260612_003643,user_187@upi,user_285@upi,792.67,INR,P2P,2026-06-12T23:45:44.478158Z,d_28a7d20f0b9c,0,0,12.872541665888464,77.54630872071597,171.198.26.66,hdfc_bank,0,LEGITIMATE
TXN_20260612_003644,user_361@upi,user_127@upi,2832.98,INR,P2P,2026-06-12T23:19:03.168158Z,d_5c27955455da,0,0,12.92026864594186,77.55768878812304,94.77.20.137,paytm_psp,0,LEGITIMATE
TXN_20260612_003645,user_86@upi,user_105@upi,1741.29,INR,P2P,2026-06-12T21:49:10.178158Z,d_d42fc5f17092,0,0,12.827545572048312,77.39019853640927,112.250.189.131,paytm_psp,0,LEGITIMATE
TXN_20260612_003646,user_351@upi,user_263@upi,1997.15,INR,P2P,2026-06-12T23:07:33.648158Z,d_0b43a6028024,0,0,12.908776683976683,77.55142944950951,105.34.53.189,paytm_psp,0,LEGITIMATE
TXN_20260613_003647,user_79@upi,user_79@upi,637.42,INR,P2P,2026-06-13T00:38:45.568158Z,d_f649ff1aa5c6,0,0,13.010176030187294,77.61053471975794,213.102.89.206,hdfc_bank,0,LEGITIMATE
TXN_20260612_003648,user_370@upi,merchant_29@paytm,1227.87,INR,P2M,2026-06-12T22:42:40.808158Z,d_ae9fd2f60f9d,0,0,12.892009284332461,77.40746782097152,148.206.216.19,paytm_psp,0,LEGITIMATE
TXN_20260612_003649,user_342@upi,user_43@upi,1466.81,INR,P2P,2026-06-12T23:07:37.908158Z,d_7cdca0b3037c,0,0,12.910462305287899,77.45613980395987,169.26.247.36,paytm_psp,0,LEGITIMATE
TXN_20260612_003650,user_477@upi,user_71@upi,3565.72,INR,P2P,2026-06-12T23:38:40.828158Z,d_d3a12cba27d5,0,0,12.933571727245347,77.43859750384986,208.137.109.56,hdfc_bank,0,LEGITIMATE
TXN_20260612_003651,user_62@upi,user_474@upi,2533.68,INR,P2P,2026-06-12T22:45:09.878158Z,d_cf3aced3cb6b,0,0,13.013829747866215,77.55653378890396,98.231.141.25,paytm_psp,0,LEGITIMATE
TXN_20260612_003652,user_376@upi,user_195@upi,17.11,INR,P2P,2026-06-12T23:29:00.368158Z,d_d3aa2c408f71,0,0,12.929885107294952,77.43250519813053,190.214.72.159,hdfc_bank,0,LEGITIMATE
TXN_20260613_003653,user_375@upi,merchant_47@paytm,110.09,INR,P2M,2026-06-13T00:04:57.408158Z,d_5d54b891ce09,0,0,12.910166694317828,77.55875820499392,92.6.19.188,hdfc_bank,0,LEGITIMATE
TXN_20260612_003654,user_419@upi,user_329@upi,2468.43,INR,P2P,2026-06-12T22:18:25.268158Z,d_cca64912deb3,0,0,13.056542446508432,77.42368896426265,215.219.60.28,paytm_psp,0,LEGITIMATE
TXN_20260612_003655,user_58@upi,user_423@upi,63.24,INR,P2P,2026-06-12T23:14:28.478158Z,d_b1021b60bdc7,0,0,13.069978511065024,77.60466886007332,96.139.129.236,paytm_psp,0,LEGITIMATE
TXN_20260612_003656,user_173@upi,user_413@upi,1313.67,INR,P2P,2026-06-12T22:32:27.368158Z,d_5861d11f45ab,0,0,12.902613040499881,77.58408946579907,51.138.89.242,hdfc_bank,0,LEGITIMATE
TXN_20260613_003657,user_79@upi,user_251@upi,126.02,INR,P2P,2026-06-13T00:16:05.108158Z,d_f649ff1aa5c6,0,0,13.006208104489602,77.54957365120362,81.233.25.230,hdfc_bank,0,LEGITIMATE
TXN_20260612_003658,user_307@upi,user_35@upi,892.07,INR,P2P,2026-06-12T22:09:19.008158Z,d_90afc4131d67,0,0,13.024483549874626,77.5582147963609,145.103.101.130,paytm_psp,0,LEGITIMATE
TXN_20260612_003659,user_360@upi,user_240@upi,125.16,INR,P2P,2026-06-12T23:14:34.598158Z,d_2f6ad90f6500,0,0,12.81668039963973,77.5890281312295,68.243.140.146,paytm_psp,0,LEGITIMATE
TXN_20260613_003660,user_348@upi,user_289@upi,25.76,INR,P2P,2026-06-13T00:22:18.728158Z,d_78224881296b,0,0,13.060204323244413,77.4593139758702,78.52.23.92,paytm_psp,0,LEGITIMATE
TXN_20260612_003661,user_179@upi,user_392@upi,683.5,INR,P2P,2026-06-12T23:59:46.798158Z,d_169ffaaf7a0c,0,0,12.86365846153501,77.63203067346551,154.141.125.135,hdfc_bank,0,LEGITIMATE
TXN_20260612_003662,user_113@upi,user_495@upi,47.68,INR,P2P,2026-06-12T22:20:20.008158Z,d_d38498abc99a,0,0,13.012989220419435,77.5500348272851,87.196.211.121,hdfc_bank,0,LEGITIMATE
TXN_20260612_003663,user_108@upi,user_334@upi,3932.16,INR,P2P,2026-06-12T23:45:12.218158Z,d_d4a5270498f0,0,0,13.062050229277668,77.57738151984863,151.49.67.244,hdfc_bank,0,LEGITIMATE
TXN_20260613_003664,user_131@upi,user_468@upi,902.65,INR,P2P,2026-06-13T00:03:33.448158Z,d_c15ca020b437,0,0,13.024995395465012,77.44930723256202,81.94.175.103,hdfc_bank,0,LEGITIMATE
TXN_20260612_003665,user_39@upi,user_421@upi,935.77,INR,P2P,2026-06-12T22:58:14.228158Z,d_5d54b891ce09,0,0,12.87158881626433,77.70281508313167,147.228.1.52,hdfc_bank,0,LEGITIMATE
TXN_20260612_003666,user_100@upi,user_427@upi,646.06,INR,P2P,2026-06-12T23:31:15.128158Z,d_ac4549bfa0d3,0,0,13.048881772209915,77.62641095105978,132.109.0.189,paytm_psp,0,LEGITIMATE
TXN_20260612_003667,user_326@upi,user_359@upi,454.5,INR,P2P,2026-06-12T22:33:49.948158Z,d_8bc2bea86449,0,0,13.068364122891971,77.71100569092691,208.206.210.215,paytm_psp,0,LEGITIMATE
TXN_20260613_003668,user_61@upi,user_451@upi,1551.91,INR,P2P,2026-06-13T00:26:19.928158Z,d_47cc3fc7205b,0,0,12.921014259928501,77.50057006560307,207.164.170.201,paytm_psp,0,LEGITIMATE
TXN_20260613_003669,user_405@upi,user_311@upi,675.39,INR,P2P,2026-06-13T00:02:31.718158Z,d_6fbb2e291dd8,0,0,12.975988532677562,77.51741623107347,170.16.87.50,hdfc_bank,0,LEGITIMATE
TXN_20260612_003670,user_452@upi,user_271@upi,140.42,INR,P2P,2026-06-12T22:27:45.528158Z,d_d73844aa2f78,0,0,12.96906605244646,77.6028830549338,100.220.224.209,hdfc_bank,0,LEGITIMATE
TXN_20260612_003671,user_144@upi,merchant_13@paytm,566.12,INR,P2M,2026-06-12T23:28:20.578158Z,d_5051791997a9,0,0,12.934050215957352,77.56459306592535,164.83.130.66,paytm_psp,0,LEGITIMATE
TXN_20260612_003672,user_403@upi,user_456@upi,674.53,INR,P2P,2026-06-12T21:51:40.568158Z,d_d43b3286c0d8,0,0,12.909116604914068,77.63003235340304,209.171.33.39,hdfc_bank,0,LEGITIMATE
TXN_20260612_003673,user_32@upi,user_492@upi,201.5,INR,P2P,2026-06-12T22:52:17.008158Z,d_7de36492442a,0,0,13.03922651597466,77.68630365742679,208.224.66.111,hdfc_bank,0,LEGITIMATE
TXN_20260612_003674,user_434@upi,user_417@upi,1154.69,INR,P2P,2026-06-12T22:11:16.588158Z,d_1bd101a4f4ce,0,0,12.987604506198958,77.55836204644005,177.139.164.6,paytm_psp,0,LEGITIMATE
TXN_20260613_003675,user_32@upi,user_177@upi,414.93,INR,P2P,2026-06-13T00:06:26.078158Z,d_7de36492442a,0,0,13.032430456405578,77.60522456197123,64.56.52.77,hdfc_bank,0,LEGITIMATE
TXN_20260612_003676,user_389@upi,user_460@upi,2201.41,INR,P2P,2026-06-12T22:29:03.608158Z,d_e4ed9c0f5523,0,0,12.895773685195827,77.4356759187598,105.170.179.33,hdfc_bank,0,LEGITIMATE
TXN_20260612_003677,user_487@upi,user_211@upi,2173.51,INR,P2P,2026-06-12T21:59:39.428158Z,d_921c35167830,0,0,12.808718260701047,77.50127405537957,58.15.35.43,hdfc_bank,0,LEGITIMATE
TXN_20260612_003678,user_13@upi,user_209@upi,24887.01,INR,P2P,2026-06-12T23:19:21.128158Z,d_7978ac4a439a,0,0,28.6139,77.209,68.57.140.101,hdfc_bank,1,IMPOSSIBLE_TRAVEL
TXN_20260612_003679,user_269@upi,user_334@upi,281.45,INR,P2P,2026-06-12T22:48:06.438158Z,d_8d286e45e001,0,0,13.097130583576812,77.57014989632995,116.196.236.75,paytm_psp,0,LEGITIMATE
TXN_20260612_003680,user_288@upi,user_370@upi,677.02,INR,P2P,2026-06-12T22:48:07.528158Z,d_1d4548e2689c,0,0,13.072749599195534,77.59856148528928,49.1.178.8,hdfc_bank,0,LEGITIMATE
TXN_20260613_003681,user_121@upi,user_289@upi,750.46,INR,P2P,2026-06-13T00:11:34.778158Z,d_5051791997a9,0,0,12.93150732405321,77.5138883648228,82.8.71.35,hdfc_bank,0,LEGITIMATE
TXN_20260612_003682,user_151@upi,user_430@upi,517.51,INR,P2P,2026-06-12T22:57:22.008158Z,d_04e539398e89,0,0,12.800299007411223,77.48625254028182,101.61.240.147,paytm_psp,0,LEGITIMATE
TXN_20260612_003683,user_344@upi,user_135@upi,229.98,INR,P2P,2026-06-12T22:40:12.008158Z,d_fdac10f1046b,0,0,12.973178777729816,77.54465331485032,101.212.143.171,paytm_psp,0,LEGITIMATE
TXN_20260613_003684,user_55@upi,user_42@upi,1687.76,INR,P2P,2026-06-13T00:25:49.448158Z,d_78224881296b,0,0,12.886348610798894,77.46409584608502,93.226.247.247,hdfc_bank,0,LEGITIMATE
TXN_20260612_003685,user_190@upi,user_193@upi,219.78,INR,P2P,2026-06-12T23:31:49.328158Z,d_445e786d4bdd,0,0,12.810229506219459,77.51128851945474,88.165.239.78,hdfc_bank,0,LEGITIMATE
TXN_20260612_003686,user_32@upi,user_416@upi,2854.89,INR,P2P,2026-06-12T23:47:12.628158Z,d_7de36492442a,0,0,13.040841420528272,77.6650060587299,206.49.111.248,paytm_psp,0,LEGITIMATE
TXN_20260612_003687,user_422@upi,user_184@upi,1765.61,INR,P2P,2026-06-12T21:47:25.028158Z,d_00fd27ea31b8,0,0,12.89846937516915,77.41782956891569,140.166.70.91,paytm_psp,0,LEGITIMATE
TXN_20260612_003688,user_64@upi,merchant_39@paytm,2645.72,INR,P2M,2026-06-12T22:39:39.928158Z,d_36ac18d594c3,0,0,13.085655869558547,77.4556758148302,137.137.133.67,hdfc_bank,0,LEGITIMATE
TXN_20260612_003689,user_130@upi,user_88@upi,1657.66,INR,P2P,2026-06-12T23:13:29.828158Z,d_da87fc3bf9de,0,0,12.824980556289391,77.4804520464315,210.240.78.146,hdfc_bank,0,LEGITIMATE
TXN_20260612_003690,user_303@upi,user_449@upi,769.18,INR,P2P,2026-06-12T23:47:20.828158Z,d_fe6a1708cafa,0,0,13.108748703385933,77.64162447422885,184.224.78.110,hdfc_bank,0,LEGITIMATE
TXN_20260612_003691,user_149@upi,user_434@upi,317.68,INR,P2P,2026-06-12T22:47:05.698158Z,d_10a5b8ae6a35,0,0,12.8102110156424,77.72110225102196,189.11.4.154,hdfc_bank,0,LEGITIMATE
TXN_20260612_003692,user_214@upi,user_341@upi,2747.58,INR,P2P,2026-06-12T22:13:53.088158Z,d_8528d84ebaef,0,0,12.951360771853626,77.37675568138653,216.51.18.94,hdfc_bank,0,LEGITIMATE
TXN_20260612_003693,user_77@upi,user_496@upi,118.2,INR,P2P,2026-06-12T23:03:44.948158Z,d_91c9033672ad,0,0,13.131360005334555,77.65758339758759,57.20.126.113,hdfc_bank,0,LEGITIMATE
TXN_20260613_003694,user_82@upi,user_305@upi,1219.98,INR,P2P,2026-06-13T00:25:39.308158Z,d_87874e42d311,0,0,12.83403759084745,77.50884977635363,182.45.28.232,paytm_psp,0,LEGITIMATE
TXN_20260613_003695,user_481@upi,user_490@upi,11.52,INR,P2P,2026-06-13T00:01:40.928158Z,d_c620705ae1b0,0,0,12.836968664642107,77.47371683909059,123.211.23.243,paytm_psp,0,LEGITIMATE
TXN_20260612_003696,user_211@upi,user_54@upi,462.71,INR,P2P,2026-06-12T23:31:32.168158Z,d_7978ac4a439a,0,0,12.925892895247598,77.49269940120402,132.3.95.5,hdfc_bank,0,LEGITIMATE
TXN_20260613_003697,user_379@upi,user_300@upi,1205.82,INR,P2P,2026-06-13T00:41:11.568158Z,d_6b858ea56180,0,0,12.924464456344891,77.51099437184871,50.247.160.253,hdfc_bank,0,LEGITIMATE
TXN_20260612_003698,user_384@upi,user_43@upi,97.69,INR,P2P,2026-06-12T23:29:07.828158Z,d_edb03bbae797,0,0,12.860369493929449,77.56665227801797,221.176.20.16,paytm_psp,0,LEGITIMATE
TXN_20260612_003699,user_1@upi,user_280@upi,1112.13,INR,P2P,2026-06-12T22:01:00.008158Z,d_9f026dd0344b,0,0,12.946802878775479,77.65301243268955,204.147.160.4,paytm_psp,0,LEGITIMATE
TXN_20260613_003700,user_297@upi,user_407@upi,61.62,INR,P2P,2026-06-13T00:09:16.328158Z,d_7c05ff62eead,0,0,13.06134487119627,77.59798484584964,64.248.32.117,paytm_psp,0,LEGITIMATE
TXN_20260612_003701,user_37@upi,user_426@upi,427.61,INR,P2P,2026-06-12T23:31:04.108158Z,d_324638bea331,0,0,12.852546792001016,77.63409169485466,74.184.214.186,hdfc_bank,0,LEGITIMATE
TXN_20260612_003702,user_164@upi,user_141@upi,2419.53,INR,P2P,2026-06-12T22:09:39.248158Z,d_ab6a05cd6f74,0,0,13.055137016782142,77.55174236933193,90.133.243.243,hdfc_bank,0,LEGITIMATE
TXN_20260612_003703,user_416@upi,user_455@upi,1589.67,INR,P2P,2026-06-12T22:52:51.808158Z,d_93240142e72f,0,0,13.042004429576474,77.49083480198402,196.7.100.13,hdfc_bank,0,LEGITIMATE
TXN_20260613_003704,user_328@upi,merchant_3@paytm,576.7,INR,P2M,2026-06-13T00:02:38.488158Z,d_51f58c37393e,0,0,12.88502076480285,77.50223064062631,92.8.188.196,hdfc_bank,0,LEGITIMATE
TXN_20260612_003705,user_33@upi,user_298@upi,553.34,INR,P2P,2026-06-12T22:35:36.728158Z,d_f58171a057fb,0,0,12.822253843096936,77.47526587502693,165.242.150.185,paytm_psp,0,LEGITIMATE
TXN_20260612_003706,user_103@upi,user_422@upi,2291.31,INR,P2P,2026-06-12T23:06:30.608158Z,d_a03eee05aafa,0,0,12.892229958093145,77.4320201060178,96.49.10.171,hdfc_bank,0,LEGITIMATE
TXN_20260612_003707,user_26@upi,user_236@upi,428.9,INR,P2P,2026-06-12T22:17:43.458158Z,d_3b2d42daf160,0,0,12.961143032816892,77.49958175614958,209.187.6.81,paytm_psp,0,LEGITIMATE
TXN_20260613_003708,user_180@upi,user_254@upi,141.46,INR,P2P,2026-06-13T00:17:00.488158Z,d_081bb0814958,0,0,12.957952158980513,77.60185562751089,59.7.40.184,paytm_psp,0,LEGITIMATE
TXN_20260612_003709,user_330@upi,user_47@upi,3882.57,INR,P2P,2026-06-12T23:51:05.228158Z,d_f4dfafa26dc3,0,0,12.78982675690384,77.69374432049523,175.105.14.34,hdfc_bank,0,LEGITIMATE
TXN_20260612_003710,user_455@upi,user_261@upi,210.58,INR,P2P,2026-06-12T23:41:50.828158Z,d_fb8c79b7017c,0,0,12.93289133637309,77.58382638074895,167.107.242.171,paytm_psp,0,LEGITIMATE
TXN_20260613_003711,user_283@upi,user_161@upi,3098.66,INR,P2P,2026-06-13T00:20:13.598158Z,d_8ee890f45d9a,0,0,13.11302466803436,77.62711098322573,121.20.186.72,hdfc_bank,0,LEGITIMATE
TXN_20260612_003712,user_350@upi,user_5@upi,873.68,INR,P2P,2026-06-12T22:06:38.248158Z,d_6b473702a804,0,0,12.98216243792081,77.53607079312548,139.233.2.62,paytm_psp,0,LEGITIMATE
TXN_20260613_003713,user_19@upi,user_331@upi,1484.31,INR,P2P,2026-06-13T00:07:56.138158Z,d_3cee4c046245,0,0,12.925351556416542,77.67270935226637,209.132.131.78,paytm_psp,0,LEGITIMATE
TXN_20260613_003714,user_410@upi,user_252@upi,532.76,INR,P2P,2026-06-13T00:45:44.048158Z,d_ace1a8337722,0,0,12.834932528697532,77.39481646016041,192.133.105.5,hdfc_bank,0,LEGITIMATE
TXN_20260612_003715,user_416@upi,user_304@upi,3699.43,INR,P2P,2026-06-12T22:48:45.678158Z,d_93240142e72f,0,0,13.064881342510706,77.45691921727126,159.243.90.226,paytm_psp,0,LEGITIMATE
TXN_20260612_003716,user_404@upi,user_249@upi,954.1,INR,P2P,2026-06-12T23:38:19.568158Z,d_9965d819242d,0,0,12.846151843140145,77.4543593603197,73.223.238.33,hdfc_bank,0,LEGITIMATE
TXN_20260612_003717,user_306@upi,user_368@upi,1401.85,INR,P2P,2026-06-12T22:12:14.828158Z,d_4f86d7a0dabc,0,0,12.822362180470357,77.49260381901162,210.75.1.84,paytm_psp,0,LEGITIMATE
TXN_20260612_003718,user_341@upi,user_85@upi,2545.1,INR,P2P,2026-06-12T23:25:59.748158Z,d_b9625a0930e2,0,0,13.104664843272174,77.56968557497588,201.18.177.240,hdfc_bank,0,LEGITIMATE
TXN_20260612_003719,user_3@upi,user_378@upi,791.3,INR,P2P,2026-06-12T22:24:02.438158Z,d_507c6ea4df8d,0,0,13.100120121890182,77.52828850591224,179.73.106.159,paytm_psp,0,LEGITIMATE
TXN_20260612_003720,user_343@upi,user_394@upi,1015.78,INR,P2P,2026-06-12T22:33:21.128158Z,d_4fb66d0ba257,0,0,13.06660898259386,77.47939163491834,83.8.207.97,hdfc_bank,0,LEGITIMATE
TXN_20260612_003721,user_108@upi,user_59@upi,738.48,INR,P2P,2026-06-12T23:27:19.238158Z,d_d4a5270498f0,0,0,13.012159301506992,77.52545910131953,153.49.19.64,hdfc_bank,0,LEGITIMATE
TXN_20260613_003722,user_181@upi,user_41@upi,3108.04,INR,P2P,2026-06-13T00:18:50.208158Z,d_50937232b06f,0,0,13.042516603518626,77.74305446035764,121.79.243.162,hdfc_bank,0,LEGITIMATE
TXN_20260613_003723,user_373@upi,user_292@upi,1160.13,INR,P2P,2026-06-13T00:04:36.458158Z,d_8d4eb16296a3,0,0,12.93890749048024,77.40551330334034,157.64.52.214,paytm_psp,0,LEGITIMATE
TXN_20260612_003724,user_206@upi,user_28@upi,1706.74,INR,P2P,2026-06-12T23:14:22.328158Z,d_35c2f569aa92,0,0,12.848488227568199,77.66139621676234,197.146.100.99,paytm_psp,0,LEGITIMATE
TXN_20260612_003725,user_224@upi,user_401@upi,1137.32,INR,P2P,2026-06-12T23:33:01.328158Z,d_56b0e8e94b2d,0,0,13.053040716179346,77.66287831911583,168.248.67.207,hdfc_bank,0,LEGITIMATE
TXN_20260612_003726,user_447@upi,user_270@upi,421.64,INR,P2P,2026-06-12T22:57:02.048158Z,d_6e2d6d7e9919,0,0,12.991765448313306,77.41578419329662,180.157.208.48,paytm_psp,0,LEGITIMATE
TXN_20260612_003727,user_356@upi,user_232@upi,1620.52,INR,P2P,2026-06-12T22:19:09.798158Z,d_3ef3c6339446,0,0,13.020830095468066,77.51473605231656,223.146.253.18,paytm_psp,0,LEGITIMATE
TXN_20260612_003728,user_212@upi,user_432@upi,537.32,INR,P2P,2026-06-12T22:31:36.008158Z,d_0226da5fa6ee,0,0,12.866706319657549,77.57401151472337,107.77.97.50,hdfc_bank,0,LEGITIMATE
TXN_20260612_003729,user_367@upi,user_211@upi,1041.74,INR,P2P,2026-06-12T23:53:39.098158Z,d_35c374c82d08,0,0,12.78254878519587,77.58985151093601,65.175.109.32,paytm_psp,0,LEGITIMATE
TXN_20260613_003730,user_281@upi,user_92@upi,1931.86,INR,P2P,2026-06-13T00:09:13.728158Z,d_1005ee0d7372,0,0,13.08323053577384,77.67028416238428,192.17.48.210,hdfc_bank,0,LEGITIMATE
TXN_20260612_003731,user_140@upi,merchant_8@paytm,173.8,INR,P2M,2026-06-12T22:04:16.798158Z,d_943873da3055,0,0,12.951908011051026,77.44778537890595,216.102.120.96,hdfc_bank,0,LEGITIMATE
TXN_20260612_003732,user_38@upi,merchant_29@paytm,414.84,INR,P2M,2026-06-12T23:59:21.368158Z,d_964ebfe6f463,0,0,13.024289743467445,77.45819332167262,153.165.146.241,paytm_psp,0,LEGITIMATE
TXN_20260612_003733,user_146@upi,user_184@upi,926.7,INR,P2P,2026-06-12T23:35:45.048158Z,d_9f8e52a0a5ab,0,0,12.974649111674356,77.56756762623141,148.109.76.52,paytm_psp,0,LEGITIMATE
TXN_20260613_003734,user_458@upi,user_24@upi,1419.76,INR,P2P,2026-06-13T00:36:08.868158Z,d_799231f03347,0,0,12.89272193231974,77.6583243162729,70.127.15.88,hdfc_bank,0,LEGITIMATE
TXN_20260613_003735,user_351@upi,user_480@upi,2272.38,INR,P2P,2026-06-13T00:20:37.928158Z,d_0b43a6028024,0,0,12.872610052237661,77.50362850315615,99.178.49.56,hdfc_bank,0,LEGITIMATE
TXN_20260612_003736,user_231@upi,user_229@upi,48523.37,INR,P2P,2026-06-12T22:55:22.168158Z,d_14147de497fb,1,0,12.901819168789679,77.55011920147088,172.66.243.88,paytm_psp,1,ROOTED_DEVICE
TXN_20260613_003737,user_436@upi,user_460@upi,79.17,INR,P2P,2026-06-13T00:41:53.628158Z,d_1aef4a2f1325,0,0,12.83654635591581,77.56392290179613,120.47.81.195,hdfc_bank,0,LEGITIMATE
TXN_20260612_003738,user_381@upi,merchant_10@paytm,138.22,INR,P2M,2026-06-12T22:34:13.628158Z,d_cca64912deb3,0,0,12.8618238211043,77.53949396092253,78.158.164.132,paytm_psp,0,LEGITIMATE
TXN_20260613_003739,user_174@upi,user_235@upi,812.58,INR,P2P,2026-06-13T00:28:54.238158Z,d_0226da5fa6ee,0,0,13.051544972017751,77.58425321334354,55.245.216.87,paytm_psp,0,LEGITIMATE
TXN_20260612_003740,user_449@upi,user_71@upi,1969.16,INR,P2P,2026-06-12T23:47:11.128158Z,d_3b2d42daf160,0,0,12.936303860014924,77.47420211407399,121.48.151.153,paytm_psp,0,LEGITIMATE
TXN_20260612_003741,user_383@upi,user_164@upi,321.27,INR,P2P,2026-06-12T23:31:37.898158Z,d_c5a8e75b5ea4,0,0,12.835564721463903,77.53631033546797,137.237.83.240,paytm_psp,0,LEGITIMATE
TXN_20260612_003742,user_214@upi,user_29@upi,38.08,INR,P2P,2026-06-12T23:46:37.748158Z,d_8528d84ebaef,0,0,12.940172489329248,77.402114693638,190.70.204.11,paytm_psp,0,LEGITIMATE
TXN_20260612_003743,user_415@upi,user_464@upi,1500.09,INR,P2P,2026-06-12T23:42:55.178158Z,d_5773bdb07ab5,0,0,13.110953993346115,77.67017801376612,127.84.91.171,paytm_psp,0,LEGITIMATE
TXN_20260613_003744,user_334@upi,user_484@upi,512.58,INR,P2P,2026-06-13T00:05:24.968158Z,d_169ffaaf7a0c,0,0,12.830818639731394,77.45019329560803,50.88.41.124,paytm_psp,0,LEGITIMATE
TXN_20260613_003745,user_319@upi,user_233@upi,30.35,INR,P2P,2026-06-13T00:37:17.228158Z,d_3abc1ebb306a,0,0,13.070818524905336,77.45946707149359,54.239.136.204,hdfc_bank,0,LEGITIMATE
TXN_20260612_003746,user_478@upi,user_147@upi,1004.76,INR,P2P,2026-06-12T23:51:08.008158Z,d_081bb0814958,0,0,12.816676035464118,77.43525139582935,174.228.243.228,hdfc_bank,0,LEGITIMATE
TXN_20260612_003747,user_166@upi,user_83@upi,365.97,INR,P2P,2026-06-12T22:11:52.358158Z,d_11f79efe7515,0,0,13.02602974156036,77.54085338859927,160.112.41.17,paytm_psp,0,LEGITIMATE
TXN_20260613_003748,user_441@upi,user_470@upi,299.11,INR,P2P,2026-06-13T00:19:18.768158Z,d_26ec175afb66,0,0,13.000113316193028,77.60032906129724,216.183.26.70,hdfc_bank,0,LEGITIMATE
TXN_20260613_003749,user_264@upi,merchant_3@paytm,293.2,INR,P2M,2026-06-13T00:46:50.858158Z,d_0081af1d058f,0,0,13.085484740815378,77.7338241683805,221.36.150.143,hdfc_bank,0,LEGITIMATE
TXN_20260612_003750,user_167@upi,user_199@upi,281.94,INR,P2P,2026-06-12T22:40:01.328158Z,d_7580f5fa6fde,0,0,12.941087787564785,77.4918298767543,68.143.173.84,hdfc_bank,0,LEGITIMATE
TXN_20260613_003751,user_341@upi,user_251@upi,1361.33,INR,P2P,2026-06-13T00:10:41.218158Z,d_b9625a0930e2,0,0,13.036065205439764,77.58473436355034,161.218.192.91,hdfc_bank,0,LEGITIMATE
TXN_20260613_003752,user_374@upi,merchant_38@paytm,1879.8,INR,P2M,2026-06-13T00:45:44.728158Z,d_af5a0ac3d386,0,0,12.913150532136063,77.42764900977654,118.48.254.21,paytm_psp,0,LEGITIMATE
